PlateThickness,InitialTemperature,HeatInput,ElectrodeVelocity,X,Y,Z,Delta Time
0.004,200,1000,0.003,0.0,0.02,0.0,0.0
0.004,200,1000,0.003,0.0,0.02,0.002,0.0
0.004,200,1000,0.003,0.0,0.025,0.0,0.0
0.004,200,1000,0.003,0.0,0.025,0.002,0.0
0.004,200,1000,0.003,0.0,0.04,0.0,0.0
0.004,200,1000,0.003,0.0,0.04,0.002,0.0
0.004,200,1000,0.003,0.025,0.0,0.0,0.0
0.004,200,1000,0.003,0.025,0.0,0.002,0.0
0.004,200,1000,0.003,0.025,0.0,0.004,0.0
0.004,200,1000,0.003,0.025,0.015,0.0,0.0
0.004,200,1000,0.003,0.025,0.015,0.002,0.0
0.004,200,1000,0.003,0.025,0.015,0.004,0.0
0.004,200,1000,0.003,0.025,0.02,0.0,1.06
0.004,200,1000,0.003,0.025,0.02,0.002,0.0
0.004,200,1000,0.003,0.025,0.02,0.004,0.0
0.004,200,1000,0.003,0.025,0.025,0.0,0.0
0.004,200,1000,0.003,0.025,0.025,0.002,0.0
0.004,200,1000,0.003,0.025,0.025,0.004,0.0
0.004,200,1000,0.003,0.025,0.04,0.0,0.0
0.004,200,1000,0.003,0.025,0.04,0.002,0.0
0.004,200,1000,0.003,0.025,0.04,0.004,0.0
0.004,200,1000,0.003,0.05,0.0,0.0,0.0
0.004,200,1000,0.003,0.05,0.0,0.002,0.0
0.004,200,1000,0.003,0.05,0.0,0.004,0.0
0.004,200,1000,0.003,0.05,0.015,0.0,0.0
0.004,200,1000,0.003,0.05,0.015,0.002,0.0
0.004,200,1000,0.003,0.05,0.015,0.004,0.0
0.004,200,1000,0.003,0.05,0.02,0.0,5.48
0.004,200,1000,0.003,0.05,0.02,0.002,5.36
0.004,200,1000,0.003,0.05,0.02,0.004,5.22
0.004,200,1000,0.003,0.05,0.025,0.0,0.0
0.004,200,1000,0.003,0.05,0.025,0.002,0.0
0.004,200,1000,0.003,0.05,0.025,0.004,0.0
0.004,200,1000,0.003,0.05,0.04,0.0,0.0
0.004,200,1000,0.003,0.05,0.04,0.002,0.0
0.004,200,1000,0.003,0.05,0.04,0.004,0.0
0.004,200,1000,0.0035,0.0,0.0,0.0,0.0
0.004,200,1000,0.0035,0.0,0.0,0.002,0.0
0.004,200,1000,0.0035,0.0,0.015,0.0,0.0
0.004,200,1000,0.0035,0.0,0.015,0.002,0.0
0.004,200,1000,0.0035,0.0,0.02,0.0,0.58
0.004,200,1000,0.0035,0.0,0.02,0.002,0.0
0.004,200,1000,0.0035,0.0,0.025,0.0,0.0
0.004,200,1000,0.0035,0.0,0.025,0.002,0.0
0.004,200,1000,0.0035,0.0,0.04,0.0,0.0
0.004,200,1000,0.0035,0.0,0.04,0.002,0.0
0.004,200,1000,0.0035,0.025,0.0,0.0,0.0
0.004,200,1000,0.0035,0.025,0.0,0.002,0.0
0.004,200,1000,0.0035,0.025,0.0,0.004,0.0
0.004,200,1000,0.0035,0.025,0.015,0.0,0.0
0.004,200,1000,0.0035,0.025,0.015,0.002,0.0
0.004,200,1000,0.0035,0.025,0.015,0.004,0.0
0.004,200,1000,0.0035,0.025,0.02,0.0,0.0
0.004,200,1000,0.0035,0.025,0.02,0.002,0.0
0.004,200,1000,0.0035,0.025,0.02,0.004,0.0
0.004,200,1000,0.0035,0.025,0.025,0.0,0.0
0.004,200,1000,0.0035,0.025,0.025,0.002,0.0
0.004,200,1000,0.0035,0.025,0.025,0.004,0.0
0.004,200,1000,0.0035,0.025,0.04,0.0,0.0
0.004,200,1000,0.0035,0.025,0.04,0.002,0.0
0.004,200,1000,0.0035,0.025,0.04,0.004,0.0
0.004,200,1000,0.0035,0.05,0.0,0.0,0.0
0.004,200,1000,0.0035,0.05,0.0,0.002,0.0
0.004,200,1000,0.0035,0.05,0.0,0.004,0.0
0.004,200,1000,0.0035,0.05,0.015,0.0,0.0
0.004,200,1000,0.0035,0.05,0.015,0.002,0.0
0.004,200,1000,0.0035,0.05,0.015,0.004,0.0
0.004,200,1000,0.0035,0.05,0.02,0.0,3.82
0.004,200,1000,0.0035,0.05,0.02,0.002,3.66
0.004,200,1000,0.0035,0.05,0.02,0.004,3.54
0.004,200,1000,0.0035,0.05,0.025,0.0,0.0
0.004,200,1000,0.0035,0.05,0.025,0.002,0.0
0.004,200,1000,0.0035,0.05,0.025,0.004,0.0
0.004,200,1000,0.0035,0.05,0.04,0.0,0.0
0.004,200,1000,0.0035,0.05,0.04,0.002,0.0
0.004,200,1000,0.0035,0.05,0.04,0.004,0.0
0.004,200,1000,0.004,0.0,0.0,0.0,0.0
0.004,200,1000,0.004,0.0,0.0,0.002,0.0
0.004,200,1000,0.004,0.0,0.015,0.0,0.0
0.004,200,1000,0.004,0.0,0.015,0.002,0.0
0.004,200,1000,0.004,0.0,0.02,0.0,0.0
0.004,200,1000,0.004,0.0,0.02,0.002,0.0
0.004,200,1000,0.004,0.0,0.025,0.0,0.0
0.004,200,1000,0.004,0.0,0.025,0.002,0.0
0.004,200,1000,0.004,0.0,0.04,0.0,0.0
0.004,200,1000,0.004,0.0,0.04,0.002,0.0
0.004,200,1000,0.004,0.025,0.0,0.0,0.0
0.004,200,1000,0.004,0.025,0.0,0.002,0.0
0.004,200,1000,0.004,0.025,0.0,0.004,0.0
0.004,200,1000,0.004,0.025,0.015,0.0,0.0
0.004,200,1000,0.004,0.025,0.015,0.002,0.0
0.004,200,1000,0.004,0.025,0.015,0.004,0.0
0.004,200,1000,0.004,0.025,0.02,0.0,0.0
0.004,200,1000,0.004,0.025,0.02,0.002,0.0
0.004,200,1000,0.004,0.025,0.02,0.004,0.0
0.004,200,1000,0.004,0.025,0.025,0.0,0.0
0.004,200,1000,0.004,0.025,0.025,0.002,0.0
0.004,200,1000,0.004,0.025,0.025,0.004,0.0
0.004,200,1000,0.004,0.025,0.04,0.0,0.0
0.004,200,1000,0.004,0.025,0.04,0.002,0.0
0.004,200,1000,0.004,0.025,0.04,0.004,0.0
0.004,200,1000,0.004,0.05,0.0,0.0,0.0
0.004,200,1000,0.004,0.05,0.0,0.002,0.0
0.004,200,1000,0.004,0.05,0.0,0.004,0.0
0.004,200,1000,0.004,0.05,0.015,0.0,0.0
0.004,200,1000,0.004,0.05,0.015,0.002,0.0
0.004,200,1000,0.004,0.05,0.015,0.004,0.0
0.004,200,1000,0.004,0.05,0.02,0.0,2.3
0.004,200,1000,0.004,0.05,0.02,0.002,2.1
0.004,200,1000,0.004,0.05,0.02,0.004,1.88
0.004,200,1000,0.004,0.05,0.025,0.0,0.0
0.004,200,1000,0.004,0.05,0.025,0.002,0.0
0.004,200,1000,0.004,0.05,0.025,0.004,0.0
0.004,200,1000,0.004,0.05,0.04,0.0,0.0
0.004,200,1000,0.004,0.05,0.04,0.002,0.0
0.004,200,1000,0.004,0.05,0.04,0.004,0.0
0.004,200,1200,0.003,0.0,0.0,0.0,0.0
0.004,200,1200,0.003,0.0,0.0,0.002,0.0
0.004,200,1200,0.003,0.0,0.0,0.004,0.0
0.004,200,1200,0.003,0.0,0.015,0.0,0.0
0.004,200,1200,0.003,0.0,0.015,0.002,0.0
0.004,200,1200,0.003,0.0,0.015,0.004,0.0
0.004,200,1200,0.003,0.0,0.02,0.0,2.7
0.004,200,1200,0.003,0.0,0.02,0.002,2.3
0.004,200,1200,0.003,0.0,0.02,0.004,1.98
0.004,200,1200,0.003,0.0,0.025,0.0,0.0
0.004,200,1200,0.003,0.0,0.025,0.002,0.0
0.004,200,1200,0.003,0.0,0.025,0.004,0.0
0.004,200,1200,0.003,0.0,0.04,0.0,0.0
0.004,200,1200,0.003,0.0,0.04,0.002,0.0
0.004,200,1200,0.003,0.0,0.04,0.004,0.0
0.004,200,1200,0.003,0.025,0.0,0.0,0.0
0.004,200,1200,0.003,0.025,0.0,0.002,0.0
0.004,200,1200,0.003,0.025,0.0,0.004,0.0
0.004,200,1200,0.003,0.025,0.015,0.0,0.0
0.004,200,1200,0.003,0.025,0.015,0.002,0.0
0.004,200,1200,0.003,0.025,0.015,0.004,0.0
0.004,200,1200,0.003,0.025,0.02,0.0,6.18
0.004,200,1200,0.003,0.025,0.02,0.002,6.06
0.004,200,1200,0.003,0.025,0.02,0.004,5.94
0.004,200,1200,0.003,0.025,0.025,0.0,0.0
0.004,200,1200,0.003,0.025,0.025,0.002,0.0
0.004,200,1200,0.003,0.025,0.025,0.004,0.0
0.004,200,1200,0.003,0.025,0.04,0.0,0.0
0.004,200,1200,0.003,0.025,0.04,0.002,0.0
0.004,200,1200,0.003,0.025,0.04,0.004,0.0
0.004,200,1200,0.003,0.05,0.0,0.0,0.0
0.004,200,1200,0.003,0.05,0.0,0.002,0.0
0.004,200,1200,0.003,0.05,0.015,0.0,0.0
0.004,200,1200,0.003,0.05,0.015,0.002,0.0
0.004,200,1200,0.003,0.05,0.02,0.0,2.6
0.004,200,1200,0.003,0.05,0.02,0.002,1.98
0.004,200,1200,0.003,0.05,0.025,0.0,0.0
0.004,200,1200,0.003,0.05,0.025,0.002,0.0
0.004,200,1200,0.003,0.05,0.04,0.0,0.0
0.004,200,1200,0.003,0.05,0.04,0.002,0.0
0.004,200,1200,0.0035,0.0,0.0,0.0,0.0
0.004,200,1200,0.0035,0.0,0.0,0.002,0.0
0.004,200,1200,0.0035,0.0,0.0,0.004,0.0
0.004,200,1200,0.0035,0.0,0.015,0.0,0.0
0.004,200,1200,0.0035,0.0,0.015,0.002,0.0
0.004,200,1200,0.0035,0.0,0.015,0.004,0.0
0.004,200,1200,0.0035,0.0,0.02,0.0,0.0
0.004,200,1200,0.0035,0.0,0.02,0.002,0.0
0.004,200,1200,0.0035,0.0,0.02,0.004,0.0
0.004,200,1200,0.0035,0.0,0.025,0.0,0.0
0.004,200,1200,0.0035,0.0,0.025,0.002,0.0
0.004,200,1200,0.0035,0.0,0.025,0.004,0.0
0.004,200,1200,0.0035,0.0,0.04,0.0,0.0
0.004,200,1200,0.0035,0.0,0.04,0.002,0.0
0.004,200,1200,0.0035,0.0,0.04,0.004,0.0
0.004,200,1200,0.0035,0.025,0.0,0.0,0.0
0.004,200,1200,0.0035,0.025,0.0,0.002,0.0
0.004,200,1200,0.0035,0.025,0.0,0.004,0.0
0.004,200,1200,0.0035,0.025,0.015,0.0,0.0
0.004,200,1200,0.0035,0.025,0.015,0.002,0.0
0.004,200,1200,0.0035,0.025,0.015,0.004,0.0
0.004,200,1200,0.0035,0.025,0.02,0.0,4.62
0.004,200,1200,0.0035,0.025,0.02,0.002,4.52
0.004,200,1200,0.0035,0.025,0.02,0.004,4.38
0.004,200,1200,0.0035,0.025,0.025,0.0,0.0
0.004,200,1200,0.0035,0.025,0.025,0.002,0.0
0.004,200,1200,0.0035,0.025,0.025,0.004,0.0
0.004,200,1200,0.0035,0.025,0.04,0.0,0.0
0.004,200,1200,0.0035,0.025,0.04,0.002,0.0
0.004,200,1200,0.0035,0.025,0.04,0.004,0.0
0.004,200,1200,0.0035,0.05,0.0,0.0,0.0
0.004,200,1200,0.0035,0.05,0.0,0.002,0.0
0.004,200,1200,0.0035,0.05,0.015,0.0,0.0
0.004,200,1200,0.0035,0.05,0.015,0.002,0.0
0.004,200,1200,0.0035,0.05,0.02,0.0,0.0
0.004,200,1200,0.0035,0.05,0.02,0.002,0.0
0.004,200,1200,0.0035,0.05,0.025,0.0,0.0
0.004,200,1200,0.0035,0.05,0.025,0.002,0.0
0.004,200,1200,0.0035,0.05,0.04,0.0,0.0
0.004,200,1200,0.0035,0.05,0.04,0.002,0.0
0.004,200,1200,0.004,0.0,0.0,0.0,0.0
0.004,200,1200,0.004,0.0,0.0,0.002,0.0
0.004,200,1200,0.004,0.0,0.0,0.004,0.0
0.004,200,1200,0.004,0.0,0.015,0.0,0.0
0.004,200,1200,0.004,0.0,0.015,0.002,0.0
0.004,200,1200,0.004,0.0,0.015,0.004,0.0
0.004,200,1200,0.004,0.0,0.02,0.0,0.0
0.004,200,1200,0.004,0.0,0.02,0.002,0.0
0.004,200,1200,0.004,0.0,0.02,0.004,0.0
0.004,200,1200,0.004,0.0,0.025,0.0,0.0
0.004,200,1200,0.004,0.0,0.025,0.002,0.0
0.004,200,1200,0.004,0.0,0.025,0.004,0.0
0.004,200,1200,0.004,0.0,0.04,0.0,0.0
0.004,200,1200,0.004,0.0,0.04,0.002,0.0
0.004,200,1200,0.004,0.0,0.04,0.004,0.0
0.004,200,1200,0.004,0.025,0.0,0.0,0.0
0.004,200,1200,0.004,0.025,0.0,0.002,0.0
0.004,200,1200,0.004,0.025,0.0,0.004,0.0
0.004,200,1200,0.004,0.025,0.015,0.0,0.0
0.004,200,1200,0.004,0.025,0.015,0.002,0.0
0.004,200,1200,0.004,0.025,0.015,0.004,0.0
0.004,200,1200,0.004,0.025,0.02,0.0,3.26
0.004,200,1200,0.004,0.025,0.02,0.002,3.12
0.004,200,1200,0.004,0.025,0.02,0.004,2.98
0.004,200,1200,0.004,0.025,0.025,0.0,0.0
0.004,200,1200,0.004,0.025,0.025,0.002,0.0
0.004,200,1200,0.004,0.025,0.025,0.004,0.0
0.004,200,1200,0.004,0.025,0.04,0.0,0.0
0.004,200,1200,0.004,0.025,0.04,0.002,0.0
0.004,200,1200,0.004,0.025,0.04,0.004,0.0
0.004,200,1200,0.004,0.05,0.0,0.0,0.0
0.004,200,1200,0.004,0.05,0.0,0.002,0.0
0.004,200,1200,0.004,0.05,0.015,0.0,0.0
0.004,200,1200,0.004,0.05,0.015,0.002,0.0
0.004,200,1200,0.004,0.05,0.02,0.0,0.0
0.004,200,1200,0.004,0.05,0.02,0.002,0.0
0.004,200,1200,0.004,0.05,0.025,0.0,0.0
0.004,200,1200,0.004,0.05,0.025,0.002,0.0
0.004,200,1200,0.004,0.05,0.04,0.0,0.0
0.004,200,1200,0.004,0.05,0.04,0.002,0.0
0.004,240,900,0.003,0.0,0.0,0.0,0.0
0.004,240,900,0.003,0.0,0.0,0.002,0.0
0.004,240,900,0.003,0.0,0.0,0.004,0.0
0.004,240,900,0.003,0.0,0.015,0.0,0.0
0.004,240,900,0.003,0.0,0.015,0.002,0.0
0.004,240,900,0.003,0.0,0.015,0.004,0.0
0.004,240,900,0.003,0.0,0.02,0.0,0.22
0.004,240,900,0.003,0.0,0.02,0.002,0.0
0.004,240,900,0.003,0.0,0.02,0.004,0.0
0.004,240,900,0.003,0.0,0.025,0.0,0.0
0.004,240,900,0.003,0.0,0.025,0.002,0.0
0.004,240,900,0.003,0.0,0.025,0.004,0.0
0.004,240,900,0.003,0.0,0.04,0.0,0.0
0.004,240,900,0.003,0.0,0.04,0.002,0.0
0.004,240,900,0.003,0.0,0.04,0.004,0.0
0.004,240,900,0.003,0.025,0.0,0.0,0.0
0.004,240,900,0.003,0.025,0.0,0.002,0.0
0.004,240,900,0.003,0.025,0.0,0.004,0.0
0.004,240,900,0.003,0.025,0.015,0.0,0.0
0.004,240,900,0.003,0.025,0.015,0.002,0.0
0.004,240,900,0.003,0.025,0.015,0.004,0.0
0.004,240,900,0.003,0.025,0.02,0.0,4.78
0.004,240,900,0.003,0.025,0.02,0.002,4.64
0.004,240,900,0.003,0.025,0.02,0.004,4.48
0.004,240,900,0.003,0.025,0.025,0.0,0.0
0.004,240,900,0.003,0.025,0.025,0.002,0.0
0.004,240,900,0.003,0.025,0.025,0.004,0.0
0.004,240,900,0.003,0.025,0.04,0.0,0.0
0.004,240,900,0.003,0.025,0.04,0.002,0.0
0.004,240,900,0.003,0.025,0.04,0.004,0.0
0.004,240,900,0.003,0.05,0.0,0.0,0.0
0.004,240,900,0.003,0.05,0.0,0.002,0.0
0.004,240,900,0.003,0.05,0.015,0.0,0.0
0.004,240,900,0.003,0.05,0.015,0.002,0.0
0.004,240,900,0.003,0.05,0.02,0.0,0.0
0.004,240,900,0.003,0.05,0.02,0.002,0.0
0.004,240,900,0.003,0.05,0.025,0.0,0.0
0.004,240,900,0.003,0.05,0.025,0.002,0.0
0.004,240,900,0.003,0.05,0.04,0.0,0.0
0.004,240,900,0.003,0.05,0.04,0.002,0.0
0.004,240,900,0.0035,0.0,0.0,0.0,0.0
0.004,240,900,0.0035,0.0,0.0,0.002,0.0
0.004,240,900,0.0035,0.0,0.0,0.004,0.0
0.004,240,900,0.0035,0.0,0.015,0.0,0.0
0.004,240,900,0.0035,0.0,0.015,0.002,0.0
0.004,240,900,0.0035,0.0,0.015,0.004,0.0
0.004,240,900,0.0035,0.0,0.02,0.0,0.0
0.004,240,900,0.0035,0.0,0.02,0.002,0.0
0.004,240,900,0.0035,0.0,0.02,0.004,0.0
0.004,240,900,0.0035,0.0,0.025,0.0,0.0
0.004,240,900,0.0035,0.0,0.025,0.002,0.0
0.004,240,900,0.0035,0.0,0.025,0.004,0.0
0.004,240,900,0.0035,0.0,0.04,0.0,0.0
0.004,240,900,0.0035,0.0,0.04,0.002,0.0
0.004,240,900,0.0035,0.0,0.04,0.004,0.0
0.004,240,900,0.0035,0.025,0.0,0.0,0.0
0.004,240,900,0.0035,0.025,0.0,0.002,0.0
0.004,240,900,0.0035,0.025,0.0,0.004,0.0
0.004,240,900,0.0035,0.025,0.015,0.0,0.0
0.004,240,900,0.0035,0.025,0.015,0.002,0.0
0.004,240,900,0.0035,0.025,0.015,0.004,0.0
0.004,240,900,0.0035,0.025,0.02,0.0,2.86
0.004,240,900,0.0035,0.025,0.02,0.002,2.64
0.004,240,900,0.0035,0.025,0.02,0.004,2.46
0.004,240,900,0.0035,0.025,0.025,0.0,0.0
0.004,240,900,0.0035,0.025,0.025,0.002,0.0
0.004,240,900,0.0035,0.025,0.025,0.004,0.0
0.004,240,900,0.0035,0.025,0.04,0.0,0.0
0.004,240,900,0.0035,0.025,0.04,0.002,0.0
0.004,240,900,0.0035,0.025,0.04,0.004,0.0
0.004,240,900,0.0035,0.05,0.0,0.0,0.0
0.004,240,900,0.0035,0.05,0.0,0.002,0.0
0.004,240,900,0.0035,0.05,0.015,0.0,0.0
0.004,240,900,0.0035,0.05,0.015,0.002,0.0
0.004,240,900,0.0035,0.05,0.02,0.0,0.0
0.004,240,900,0.0035,0.05,0.02,0.002,0.0
0.004,240,900,0.0035,0.05,0.025,0.0,0.0
0.004,240,900,0.0035,0.05,0.025,0.002,0.0
0.004,240,900,0.0035,0.05,0.04,0.0,0.0
0.004,240,900,0.0035,0.05,0.04,0.002,0.0
0.004,240,900,0.004,0.0,0.0,0.0,0.0
0.004,240,900,0.004,0.0,0.0,0.002,0.0
0.004,240,900,0.004,0.0,0.0,0.004,0.0
0.004,240,900,0.004,0.0,0.015,0.0,0.0
0.004,240,900,0.004,0.0,0.015,0.002,0.0
0.004,240,900,0.004,0.0,0.015,0.004,0.0
0.004,240,900,0.004,0.0,0.02,0.0,0.0
0.004,240,900,0.004,0.0,0.02,0.002,0.0
0.004,240,900,0.004,0.0,0.02,0.004,0.0
0.004,240,900,0.004,0.0,0.025,0.0,0.0
0.004,240,900,0.004,0.0,0.025,0.002,0.0
0.004,240,900,0.004,0.0,0.025,0.004,0.0
0.004,240,900,0.004,0.0,0.04,0.0,0.0
0.004,240,900,0.004,0.0,0.04,0.002,0.0
0.004,240,900,0.004,0.0,0.04,0.004,0.0
0.004,240,900,0.004,0.025,0.0,0.0,0.0
0.004,240,900,0.004,0.025,0.0,0.002,0.0
0.004,240,900,0.004,0.025,0.0,0.004,0.0
0.004,240,900,0.004,0.025,0.015,0.0,0.0
0.004,240,900,0.004,0.025,0.015,0.002,0.0
0.004,240,900,0.004,0.025,0.015,0.004,0.0
0.004,240,900,0.004,0.025,0.02,0.0,1.6
0.004,240,900,0.004,0.025,0.02,0.002,1.2
0.004,240,900,0.004,0.025,0.02,0.004,0.82
0.004,240,900,0.004,0.025,0.025,0.0,0.0
0.004,240,900,0.004,0.025,0.025,0.002,0.0
0.004,240,900,0.004,0.025,0.025,0.004,0.0
0.004,240,900,0.004,0.025,0.04,0.0,0.0
0.004,240,900,0.004,0.025,0.04,0.002,0.0
0.004,240,900,0.004,0.025,0.04,0.004,0.0
0.004,240,900,0.004,0.05,0.0,0.0,0.0
0.004,240,900,0.004,0.05,0.0,0.002,0.0
0.004,240,900,0.004,0.05,0.015,0.0,0.0
0.004,240,900,0.004,0.05,0.015,0.002,0.0
0.004,240,900,0.004,0.05,0.02,0.0,0.0
0.004,240,900,0.004,0.05,0.02,0.002,0.0
0.004,240,900,0.004,0.05,0.025,0.0,0.0
0.004,240,900,0.004,0.05,0.025,0.002,0.0
0.004,240,900,0.004,0.05,0.04,0.0,0.0
0.004,240,900,0.004,0.05,0.04,0.002,0.0
0.004,240,1000,0.003,0.0,0.0,0.0,0.0
0.004,240,1000,0.003,0.0,0.0,0.002,0.0
0.004,240,1000,0.003,0.0,0.0,0.004,0.0
0.004,240,1000,0.003,0.0,0.015,0.0,0.0
0.004,240,1000,0.003,0.0,0.015,0.002,0.0
0.004,240,1000,0.003,0.0,0.015,0.004,0.0
0.004,240,1000,0.003,0.0,0.02,0.0,1.44
0.004,240,1000,0.003,0.0,0.02,0.002,0.0
0.004,240,1000,0.003,0.0,0.02,0.004,0.0
0.004,240,1000,0.003,0.0,0.025,0.0,0.0
0.004,240,1000,0.003,0.0,0.025,0.002,0.0
0.004,240,1000,0.003,0.0,0.025,0.004,0.0
0.004,240,1000,0.003,0.0,0.04,0.0,0.0
0.004,240,1000,0.003,0.0,0.04,0.002,0.0
0.004,240,1000,0.003,0.0,0.04,0.004,0.0
0.004,240,1000,0.003,0.025,0.0,0.0,0.0
0.004,240,1000,0.003,0.025,0.0,0.002,0.0
0.004,240,1000,0.003,0.025,0.0,0.004,0.0
0.004,240,1000,0.003,0.025,0.015,0.0,0.0
0.004,240,1000,0.003,0.025,0.015,0.002,0.0
0.004,240,1000,0.003,0.025,0.015,0.004,0.0
0.004,240,1000,0.003,0.025,0.02,0.0,5.24
0.004,240,1000,0.003,0.025,0.02,0.002,5.12
0.004,240,1000,0.003,0.025,0.02,0.004,4.98
0.004,240,1000,0.003,0.025,0.025,0.0,0.0
0.004,240,1000,0.003,0.025,0.025,0.002,0.0
0.004,240,1000,0.003,0.025,0.025,0.004,0.0
0.004,240,1000,0.003,0.025,0.04,0.0,0.0
0.004,240,1000,0.003,0.025,0.04,0.002,0.0
0.004,240,1000,0.003,0.025,0.04,0.004,0.0
0.004,240,1000,0.003,0.05,0.0,0.0,0.0
0.004,240,1000,0.003,0.05,0.0,0.002,0.0
0.004,240,1000,0.003,0.05,0.015,0.0,0.0
0.004,240,1000,0.003,0.05,0.015,0.002,0.0
0.004,240,1000,0.003,0.05,0.02,0.0,1.16
0.004,240,1000,0.003,0.05,0.02,0.002,0.0
0.004,240,1000,0.003,0.05,0.025,0.0,0.0
0.004,240,1000,0.003,0.05,0.025,0.002,0.0
0.004,240,1000,0.003,0.05,0.04,0.0,0.0
0.004,240,1000,0.003,0.05,0.04,0.002,0.0
0.004,240,1000,0.0035,0.0,0.0,0.0,0.0
0.004,240,1000,0.0035,0.0,0.0,0.002,0.0
0.004,240,1000,0.0035,0.0,0.0,0.004,0.0
0.004,240,1000,0.0035,0.0,0.015,0.0,0.0
0.004,240,1000,0.0035,0.0,0.015,0.002,0.0
0.004,240,1000,0.0035,0.0,0.015,0.004,0.0
0.004,240,1000,0.0035,0.0,0.02,0.0,0.0
0.004,240,1000,0.0035,0.0,0.02,0.002,0.0
0.004,240,1000,0.0035,0.0,0.02,0.004,0.0
0.004,240,1000,0.0035,0.0,0.025,0.0,0.0
0.004,240,1000,0.0035,0.0,0.025,0.002,0.0
0.004,240,1000,0.0035,0.0,0.025,0.004,0.0
0.004,240,1000,0.0035,0.0,0.04,0.0,0.0
0.004,240,1000,0.0035,0.0,0.04,0.002,0.0
0.004,240,1000,0.0035,0.0,0.04,0.004,0.0
0.004,240,1000,0.0035,0.025,0.0,0.0,0.0
0.004,240,1000,0.0035,0.025,0.0,0.002,0.0
0.004,240,1000,0.0035,0.025,0.0,0.004,0.0
0.004,240,1000,0.0035,0.025,0.015,0.0,0.0
0.004,240,1000,0.0035,0.025,0.015,0.002,0.0
0.004,240,1000,0.0035,0.025,0.015,0.004,0.0
0.004,240,1000,0.0035,0.025,0.02,0.0,3.48
0.004,240,1000,0.0035,0.025,0.02,0.002,3.32
0.004,240,1000,0.0035,0.025,0.02,0.004,3.18
0.004,240,1000,0.0035,0.025,0.025,0.0,0.0
0.004,240,1000,0.0035,0.025,0.025,0.002,0.0
0.004,240,1000,0.0035,0.025,0.025,0.004,0.0
0.004,240,1000,0.0035,0.025,0.04,0.0,0.0
0.004,240,1000,0.0035,0.025,0.04,0.002,0.0
0.004,240,1000,0.0035,0.025,0.04,0.004,0.0
0.004,240,1000,0.0035,0.05,0.0,0.0,0.0
0.004,240,1000,0.0035,0.05,0.0,0.002,0.0
0.004,240,1000,0.0035,0.05,0.015,0.0,0.0
0.004,240,1000,0.0035,0.05,0.015,0.002,0.0
0.004,240,1000,0.0035,0.05,0.02,0.0,0.0
0.004,240,1000,0.0035,0.05,0.02,0.002,0.0
0.004,240,1000,0.0035,0.05,0.025,0.0,0.0
0.004,240,1000,0.0035,0.05,0.025,0.002,0.0
0.004,240,1000,0.0035,0.05,0.04,0.0,0.0
0.004,240,1000,0.0035,0.05,0.04,0.002,0.0
0.004,240,1000,0.004,0.0,0.0,0.0,0.0
0.004,240,1000,0.004,0.0,0.0,0.002,0.0
0.004,240,1000,0.004,0.0,0.0,0.004,0.0
0.004,240,1000,0.004,0.0,0.015,0.0,0.0
0.004,240,1000,0.004,0.0,0.015,0.002,0.0
0.004,240,1000,0.004,0.0,0.015,0.004,0.0
0.004,240,1000,0.004,0.0,0.02,0.0,0.0
0.004,240,1000,0.004,0.0,0.02,0.002,0.0
0.004,240,1000,0.004,0.0,0.02,0.004,0.0
0.004,240,1000,0.004,0.0,0.025,0.0,0.0
0.004,240,1000,0.004,0.0,0.025,0.002,0.0
0.004,240,1000,0.004,0.0,0.025,0.004,0.0
0.004,240,1000,0.004,0.0,0.04,0.0,0.0
0.004,240,1000,0.004,0.0,0.04,0.002,0.0
0.004,240,1000,0.004,0.0,0.04,0.004,0.0
0.004,240,1000,0.004,0.025,0.0,0.0,0.0
0.004,240,1000,0.004,0.025,0.0,0.002,0.0
0.004,240,1000,0.004,0.025,0.0,0.004,0.0
0.004,240,1000,0.004,0.025,0.015,0.0,0.0
0.004,240,1000,0.004,0.025,0.015,0.002,0.0
0.004,240,1000,0.004,0.025,0.015,0.004,0.0
0.004,240,1000,0.004,0.025,0.02,0.0,2.04
0.004,240,1000,0.004,0.025,0.02,0.002,1.74
0.004,240,1000,0.004,0.025,0.02,0.004,1.52
0.004,240,1000,0.004,0.025,0.025,0.0,0.0
0.004,240,1000,0.004,0.025,0.025,0.002,0.0
0.004,240,1000,0.004,0.025,0.025,0.004,0.0
0.004,240,1000,0.004,0.025,0.04,0.0,0.0
0.004,240,1000,0.004,0.025,0.04,0.002,0.0
0.004,240,1000,0.004,0.025,0.04,0.004,0.0
0.004,240,1000,0.004,0.05,0.0,0.0,0.0
0.004,240,1000,0.004,0.05,0.0,0.002,0.0
0.004,240,1000,0.004,0.05,0.015,0.0,0.0
0.004,240,1000,0.004,0.05,0.015,0.002,0.0
0.004,240,1000,0.004,0.05,0.02,0.0,0.0
0.004,240,1000,0.004,0.05,0.02,0.002,0.0
0.004,240,1000,0.004,0.05,0.025,0.0,0.0
0.004,240,1000,0.004,0.05,0.025,0.002,0.0
0.004,240,1000,0.004,0.05,0.04,0.0,0.0
0.004,240,1000,0.004,0.05,0.04,0.002,0.0
0.004,240,1200,0.003,0.0,0.0,0.0,0.0
0.004,240,1200,0.003,0.0,0.0,0.002,0.0
0.004,240,1200,0.003,0.0,0.0,0.004,0.0
