PlateThickness,InitialTemperature,HeatInput,ElectrodeVelocity,X,Y,Z,Delta Time
0.005,180,1200,0.004,0.05,0.04,0.0025,0.0
0.004,200,1000,0.003,0.05,0.015,0.004,14.58
0.004,180,1200,0.0035,0.0,0.015,0.002,19.12
0.005,240,1000,0.003,0.025,0.015,0.005,11.22
0.003,180,1000,0.004,0.0,0.04,0.0,0.0
0.004,200,1200,0.004,0.0,0.015,0.0,0.0
0.003,180,900,0.004,0.0,0.02,0.0,0.0
0.005,180,1000,0.003,0.05,0.04,0.0,0.0
0.003,200,1200,0.004,0.0,0.015,0.0015,10.92
0.004,200,1200,0.003,0.025,0.04,0.0,0.0
0.003,200,1000,0.004,0.0,0.025,0.0015,0.0
0.004,200,1000,0.004,0.05,0.0,0.0,0.0
0.003,200,1000,0.003,0.05,0.0,0.0,0.0
0.004,200,900,0.0035,0.025,0.04,0.002,0.0
0.005,200,1000,0.003,0.0,0.04,0.005,0.0
0.005,180,900,0.004,0.05,0.04,0.0,0.0
0.004,200,900,0.0035,0.025,0.02,0.002,0.0
0.003,180,900,0.0035,0.0,0.02,0.003,0.0
0.004,200,900,0.004,0.05,0.0,0.0,0.0
0.005,240,900,0.0035,0.025,0.02,0.005,10.36
0.005,180,900,0.004,0.0,0.015,0.0025,0.0
0.004,200,1000,0.003,0.025,0.015,0.0,0.0
0.003,180,1200,0.004,0.025,0.02,0.003,14.36
0.004,200,1000,0.003,0.0,0.025,0.002,0.0
0.005,180,1200,0.0035,0.025,0.025,0.005,15.52
0.004,200,1200,0.004,0.05,0.02,0.002,0.0
0.005,240,900,0.004,0.0,0.02,0.005,0.0
0.005,200,1000,0.004,0.0,0.015,0.0025,0.0
0.005,180,1000,0.0035,0.025,0.04,0.0025,0.0
0.005,240,1200,0.003,0.025,0.015,0.0,14.66
0.005,240,900,0.0035,0.05,0.025,0.0025,0.0
0.004,180,900,0.003,0.0,0.02,0.0,12.32
0.005,180,1200,0.003,0.0,0.02,0.0,23.88
0.005,180,1200,0.003,0.0,0.02,0.0025,23.44
0.004,240,1200,0.003,0.0,0.02,0.004,16.42
0.005,240,1200,0.0035,0.05,0.02,0.0,5.04
0.004,240,900,0.003,0.025,0.025,0.0,11.76
0.004,200,1000,0.003,0.0,0.0,0.002,0.0
0.005,200,1000,0.004,0.0,0.0,0.005,0.0
0.005,240,900,0.0035,0.05,0.025,0.0,0.0
0.005,180,900,0.003,0.025,0.0,0.0025,0.0
0.004,180,1200,0.003,0.0,0.04,0.002,0.0
0.003,200,1000,0.0035,0.025,0.015,0.0015,0.0
0.004,240,1200,0.003,0.025,0.04,0.002,0.0
0.004,180,1200,0.004,0.025,0.0,0.002,0.0
0.005,240,1200,0.0035,0.0,0.0,0.0025,0.0
0.003,180,1200,0.003,0.0,0.025,0.0015,19.28
0.003,240,900,0.0035,0.0,0.0,0.0015,0.0
0.004,240,1200,0.0035,0.0,0.025,0.002,0.0
0.004,200,1200,0.0035,0.0,0.015,0.004,0.0
0.005,200,900,0.004,0.025,0.0,0.005,0.0
0.004,200,1200,0.003,0.0,0.04,0.0,0.0
0.003,240,900,0.003,0.0,0.0,0.0,0.0
0.004,180,1000,0.003,0.0,0.02,0.004,11.48
0.003,180,1000,0.0035,0.025,0.04,0.0015,9.62
0.004,240,900,0.0035,0.0,0.015,0.002,0.0
0.005,200,900,0.003,0.025,0.025,0.0,12.76
0.005,200,1000,0.0035,0.025,0.04,0.0,0.0
0.004,180,900,0.004,0.0,0.025,0.004,0.0
0.004,180,1200,0.0035,0.0,0.015,0.004,18.94
0.005,180,1000,0.004,0.05,0.025,0.0025,0.0
0.005,240,900,0.003,0.05,0.0,0.0,0.0
0.004,180,900,0.003,0.05,0.0,0.004,0.0
0.003,200,900,0.004,0.0,0.025,0.0015,0.0
0.004,180,900,0.003,0.0,0.025,0.004,5.4
0.004,180,1200,0.003,0.025,0.015,0.0,0.0
0.004,180,1200,0.0035,0.05,0.015,0.004,0.0
0.005,200,1000,0.004,0.05,0.02,0.0025,0.0
0.003,200,900,0.0035,0.025,0.015,0.0,6.88
0.003,240,1000,0.004,0.05,0.04,0.003,0.0
0.003,180,1200,0.003,0.0,0.04,0.0015,9.36
0.005,200,1000,0.004,0.05,0.0,0.0025,0.0
0.003,200,1200,0.003,0.0,0.04,0.0,0.0
0.004,180,900,0.004,0.05,0.025,0.0,0.0
0.004,240,1200,0.004,0.0,0.04,0.004,0.0
0.004,200,1200,0.003,0.025,0.04,0.002,0.0
0.003,200,1000,0.0035,0.05,0.0,0.0015,15.38
0.005,240,1000,0.0035,0.0,0.04,0.0025,0.0
0.004,180,1000,0.003,0.0,0.04,0.0,0.0
0.004,200,1000,0.0035,0.05,0.0,0.002,0.0
0.003,240,1000,0.0035,0.0,0.02,0.0,18.22
0.003,200,1000,0.0035,0.025,0.04,0.003,9.08
0.004,180,1000,0.004,0.05,0.015,0.0,0.0
0.004,200,900,0.0035,0.05,0.025,0.0,7.48
0.005,200,1000,0.0035,0.05,0.015,0.0,0.0
0.005,240,900,0.004,0.025,0.025,0.0,0.0
0.005,180,1200,0.004,0.0,0.02,0.0025,0.0
0.005,180,900,0.004,0.0,0.025,0.0,0.0
0.005,180,900,0.003,0.025,0.015,0.0,17.18
0.004,180,1200,0.004,0.0,0.04,0.002,0.0
0.005,200,1000,0.003,0.0,0.02,0.0025,11.48
0.004,200,900,0.004,0.025,0.04,0.002,0.0
0.004,240,900,0.004,0.0,0.04,0.004,0.0
0.003,240,900,0.0035,0.05,0.015,0.0015,0.0
0.003,240,900,0.003,0.0,0.025,0.0,6.94
0.005,200,1200,0.004,0.0,0.0,0.005,0.0
0.003,240,1000,0.003,0.05,0.04,0.0015,0.0
0.003,180,1200,0.003,0.025,0.0,0.003,0.0
0.005,240,900,0.0035,0.05,0.015,0.0025,0.0
0.005,240,900,0.003,0.025,0.0,0.005,0.0
0.005,240,1200,0.004,0.025,0.025,0.0,2.4
0.003,240,900,0.003,0.0,0.015,0.0015,7.24
0.003,180,1200,0.003,0.0,0.04,0.003,9.36
0.005,200,1000,0.0035,0.05,0.04,0.0,0.0
0.003,240,1000,0.0035,0.05,0.015,0.0,0.0
0.005,200,1000,0.003,0.0,0.015,0.0025,0.0
0.003,240,900,0.003,0.05,0.015,0.003,0.0
0.004,180,1000,0.0035,0.05,0.02,0.004,0.0
0.005,200,1000,0.004,0.025,0.02,0.0,10.66
0.005,180,900,0.004,0.025,0.025,0.0025,0.0
0.004,200,1200,0.003,0.05,0.02,0.002,19.2
0.004,200,1000,0.004,0.0,0.025,0.0,0.0
0.004,200,1000,0.0035,0.025,0.015,0.002,0.0
0.003,180,1200,0.0035,0.05,0.0,0.003,0.0
0.005,200,1200,0.003,0.05,0.025,0.0,2.26
0.005,200,900,0.0035,0.05,0.02,0.0025,0.0
0.003,240,900,0.004,0.05,0.02,0.003,0.0
0.005,200,1000,0.003,0.0,0.025,0.0,0.0
0.004,180,1000,0.004,0.0,0.015,0.0,0.0
0.005,240,1200,0.0035,0.05,0.015,0.0025,0.0
0.005,200,1000,0.004,0.025,0.025,0.0,0.0
0.005,240,1200,0.004,0.025,0.02,0.005,10.7
0.005,180,900,0.004,0.025,0.02,0.0,10.7
0.003,180,900,0.0035,0.0,0.025,0.0015,2.96
0.003,200,900,0.004,0.025,0.0,0.0,0.0
0.003,180,900,0.0035,0.0,0.04,0.0015,0.0
0.004,200,1000,0.004,0.05,0.015,0.004,4.08
0.003,240,1200,0.0035,0.0,0.02,0.003,19.98
0.005,180,1000,0.003,0.025,0.025,0.0025,19.18
0.004,200,1200,0.0035,0.0,0.04,0.004,0.0
0.004,180,900,0.003,0.05,0.015,0.0,0.0
0.003,180,1200,0.004,0.025,0.025,0.0015,7.7
0.004,200,1000,0.004,0.0,0.04,0.002,0.0
0.004,240,1200,0.0035,0.025,0.015,0.002,11.02
0.005,200,1200,0.003,0.025,0.025,0.0,19.44
0.005,200,900,0.0035,0.0,0.025,0.0,0.0
0.004,180,1000,0.003,0.025,0.015,0.002,0.0
0.005,240,1000,0.003,0.025,0.04,0.0025,0.0
0.003,200,1000,0.004,0.025,0.015,0.0,0.0
0.004,200,1200,0.004,0.05,0.04,0.002,0.0
0.004,180,1200,0.0035,0.0,0.0,0.004,0.0
0.003,240,1200,0.0035,0.05,0.0,0.003,0.0
0.003,200,900,0.0035,0.025,0.02,0.003,13.52
0.005,200,1000,0.0035,0.0,0.025,0.005,0.0
0.003,240,1200,0.004,0.025,0.02,0.0,10.24
0.005,200,1000,0.003,0.05,0.015,0.0,0.0
0.004,200,1000,0.003,0.05,0.015,0.002,14.74
0.004,240,1200,0.003,0.025,0.04,0.0,0.0
0.005,240,1000,0.003,0.0,0.02,0.0025,8.74
0.003,200,1200,0.004,0.0,0.04,0.0015,0.0
0.004,180,1000,0.003,0.0,0.0,0.004,0.0
0.005,200,1000,0.0035,0.0,0.015,0.0,0.0
0.005,200,1200,0.003,0.05,0.015,0.0,3.44
0.003,240,1000,0.004,0.025,0.02,0.0,6.06
0.003,200,1000,0.0035,0.025,0.02,0.0015,0.0
0.004,200,1000,0.003,0.025,0.025,0.004,0.0
0.005,180,1000,0.0035,0.05,0.02,0.0,0.28
0.003,240,1200,0.004,0.0,0.025,0.0,9.66
0.004,180,1200,0.003,0.05,0.025,0.0,12.16
0.004,200,1000,0.0035,0.05,0.04,0.002,0.0
0.003,180,900,0.003,0.05,0.025,0.0,12.74
0.004,240,1200,0.003,0.05,0.015,0.002,2.98
0.004,180,900,0.0035,0.025,0.04,0.002,0.0
0.005,240,1000,0.003,0.025,0.02,0.005,18.16
0.003,180,1200,0.0035,0.0,0.04,0.003,0.0
0.004,240,1200,0.004,0.05,0.015,0.0,0.0
0.005,240,900,0.0035,0.025,0.04,0.0025,0.0
0.005,240,1200,0.0035,0.025,0.04,0.005,0.0
0.003,240,900,0.004,0.025,0.02,0.0,4.06
0.005,200,1200,0.003,0.025,0.0,0.005,0.0
0.003,200,1200,0.004,0.025,0.015,0.0,0.0
0.003,200,1000,0.004,0.025,0.04,0.0,0.0
0.004,180,1000,0.0035,0.05,0.025,0.004,1.74
0.003,240,900,0.003,0.0,0.04,0.0,0.0
0.005,240,1000,0.004,0.05,0.025,0.0025,0.0
0.003,240,1200,0.004,0.0,0.0,0.0015,0.0
0.003,240,1000,0.003,0.05,0.02,0.003,13.66
0.003,200,1000,0.003,0.025,0.015,0.0,0.0
0.003,180,900,0.0035,0.025,0.015,0.0,0.0
0.005,200,900,0.0035,0.05,0.025,0.0025,0.0
0.003,240,1200,0.0035,0.05,0.02,0.003,10.16
0.004,200,1200,0.004,0.05,0.015,0.002,0.0
0.004,240,1200,0.003,0.05,0.02,0.0,16.72
0.005,240,1200,0.003,0.0,0.025,0.0025,0.0
0.003,240,1000,0.0035,0.05,0.0,0.003,0.0
0.003,180,1000,0.004,0.025,0.025,0.003,11.72
0.003,240,1000,0.0035,0.0,0.02,0.003,18.14
0.005,200,1200,0.004,0.05,0.0,0.0,0.0
0.004,180,900,0.004,0.025,0.015,0.002,0.0
0.005,180,1200,0.004,0.025,0.04,0.0025,0.0
0.005,180,1200,0.004,0.05,0.015,0.0,0.0
0.004,240,900,0.004,0.0,0.025,0.002,0.0
0.003,180,1200,0.003,0.025,0.04,0.003,16.58
0.003,200,900,0.0035,0.025,0.025,0.003,6.52
0.005,180,1200,0.004,0.0,0.015,0.0025,0.0
0.005,200,1000,0.004,0.025,0.04,0.0,0.0
0.004,180,1200,0.004,0.0,0.015,0.004,13.46
0.003,180,1000,0.003,0.0,0.025,0.0015,0.0
0.003,240,1200,0.004,0.0,0.02,0.0015,16.02
0.005,200,900,0.003,0.05,0.025,0.0,0.0
0.004,180,1200,0.0035,0.0,0.04,0.004,0.0
0.003,240,900,0.004,0.05,0.0,0.003,0.0
0.005,200,900,0.004,0.0,0.0,0.0025,0.0
0.005,180,900,0.0035,0.025,0.04,0.0025,0.0
0.003,200,1200,0.0035,0.0,0.02,0.0,22.2
0.003,200,1200,0.003,0.05,0.02,0.0,18.94
0.003,240,1000,0.0035,0.0,0.0,0.0015,0.0
0.003,240,1200,0.0035,0.0,0.015,0.0,14.08
0.005,240,1200,0.003,0.05,0.02,0.0025,13.94
0.004,180,1200,0.0035,0.025,0.04,0.002,0.0
0.003,240,900,0.003,0.0,0.025,0.003,6.88
0.003,240,900,0.0035,0.05,0.0,0.0,0.0
0.003,240,1200,0.0035,0.0,0.025,0.003,13.74
0.005,200,900,0.003,0.0,0.0,0.0,0.0
0.003,240,1000,0.004,0.0,0.025,0.0,7.08
0.004,200,900,0.0035,0.0,0.025,0.002,0.0
0.005,240,1000,0.003,0.05,0.025,0.0,0.0
0.005,180,900,0.003,0.0,0.025,0.0,0.0
0.003,180,1200,0.003,0.0,0.02,0.003,9.58
0.004,180,900,0.004,0.05,0.015,0.002,0.0
0.004,240,1200,0.004,0.025,0.025,0.004,5.64
0.005,180,1000,0.003,0.0,0.0,0.0025,0.0
0.005,200,1200,0.0035,0.0,0.02,0.0025,3.76
0.005,240,900,0.004,0.05,0.015,0.0025,0.0
0.005,200,1200,0.004,0.025,0.025,0.005,5.2
0.004,240,900,0.003,0.05,0.025,0.002,0.0
0.004,180,900,0.004,0.0,0.02,0.002,8.76
0.003,180,900,0.003,0.0,0.025,0.003,0.0
0.004,200,1200,0.004,0.025,0.015,0.004,7.76
0.005,240,900,0.004,0.05,0.04,0.0025,0.0
0.004,200,1200,0.003,0.0,0.025,0.002,7.16
0.005,180,1200,0.004,0.025,0.025,0.0,9.38
0.003,240,1000,0.0035,0.025,0.04,0.0,0.0
0.005,180,900,0.003,0.025,0.0,0.0,0.0
0.005,180,1200,0.003,0.025,0.0,0.0,0.0
0.003,180,1000,0.004,0.0,0.015,0.003,0.0
0.003,180,1200,0.004,0.025,0.02,0.0,14.44
0.004,180,1200,0.003,0.05,0.015,0.0,12.62
0.003,180,900,0.004,0.05,0.0,0.0,0.0
0.003,180,1200,0.0035,0.0,0.02,0.003,0.0
0.004,240,900,0.003,0.025,0.04,0.0,0.0
0.003,200,1000,0.0035,0.0,0.0,0.0,14.24
0.003,200,1000,0.003,0.05,0.025,0.0,0.0
0.003,200,1200,0.003,0.05,0.04,0.003,0.0
0.005,200,1200,0.003,0.0,0.04,0.0,0.0
0.003,240,900,0.003,0.0,0.02,0.0,13.74
0.004,180,1000,0.004,0.05,0.04,0.0,0.0
0.005,200,1200,0.004,0.0,0.015,0.0,0.0
0.005,240,900,0.004,0.05,0.04,0.0,0.0
0.005,240,1200,0.0035,0.05,0.0,0.0,0.0
0.005,180,1200,0.004,0.05,0.0,0.0,0.0
0.004,240,1200,0.004,0.0,0.02,0.0,3.0
0.003,240,900,0.003,0.0,0.015,0.003,7.24
0.004,180,1000,0.0035,0.025,0.0,0.0,0.0
0.005,200,900,0.003,0.025,0.0,0.0025,0.0
0.005,240,1000,0.004,0.0,0.025,0.0025,0.0
0.004,200,900,0.003,0.025,0.0,0.002,0.0
0.004,180,1000,0.0035,0.05,0.04,0.0,0.0
0.004,180,1200,0.004,0.0,0.015,0.002,13.6
0.005,180,1000,0.003,0.025,0.04,0.005,0.0
0.005,240,1000,0.004,0.05,0.04,0.0,0.0
0.003,240,1000,0.0035,0.0,0.025,0.0,11.78
0.005,240,900,0.003,0.025,0.02,0.0025,16.48
0.003,180,900,0.004,0.0,0.04,0.003,0.0
0.004,200,1000,0.0035,0.0,0.015,0.0,0.0
0.004,200,1200,0.0035,0.025,0.04,0.0,0.0
0.003,200,1200,0.003,0.0,0.04,0.0015,0.0
0.004,180,900,0.004,0.0,0.025,0.002,0.0
0.004,240,1000,0.004,0.025,0.0,0.002,0.0
0.003,180,900,0.003,0.0,0.025,0.0015,0.0
0.004,180,900,0.003,0.05,0.04,0.002,0.0
0.005,240,900,0.003,0.05,0.02,0.0025,3.48
0.003,200,1200,0.003,0.0,0.015,0.003,10.78
0.005,200,900,0.003,0.025,0.015,0.0025,12.88
0.005,240,900,0.003,0.05,0.04,0.0025,0.0
0.004,200,1000,0.004,0.0,0.015,0.002,0.0
0.003,240,900,0.003,0.05,0.04,0.0015,0.0
0.003,200,900,0.004,0.05,0.02,0.0,0.0
0.003,180,900,0.0035,0.05,0.015,0.0,0.0
0.003,180,1000,0.0035,0.0,0.04,0.0015,0.0
0.005,240,1200,0.0035,0.0,0.0,0.005,0.0
0.005,200,900,0.003,0.0,0.025,0.0025,0.0
0.004,240,1200,0.004,0.025,0.04,0.0,0.0
0.004,180,1000,0.004,0.0,0.02,0.002,10.6
0.005,240,1000,0.003,0.025,0.025,0.005,10.86
0.004,180,1000,0.0035,0.0,0.0,0.002,0.0
0.004,240,900,0.004,0.025,0.04,0.0,0.0
0.005,200,900,0.0035,0.025,0.0,0.005,0.0
0.004,180,1200,0.0035,0.05,0.0,0.002,0.0
0.004,180,1000,0.0035,0.05,0.02,0.0,0.0
0.004,200,900,0.004,0.05,0.025,0.002,0.0
0.005,200,1000,0.0035,0.0,0.04,0.0025,0.0
0.005,200,1000,0.004,0.0,0.02,0.005,0.0
0.003,200,1200,0.0035,0.0,0.0,0.0015,0.0
0.005,240,900,0.0035,0.0,0.04,0.0,0.0
0.005,240,1200,0.004,0.0,0.025,0.0,0.0
0.004,240,1200,0.004,0.0,0.02,0.004,2.04
0.003,180,1200,0.003,0.025,0.02,0.0,17.02
0.004,180,1200,0.003,0.025,0.0,0.0,0.0
0.004,240,1000,0.004,0.0,0.015,0.0,0.0
0.003,200,1000,0.004,0.025,0.025,0.003,0.0
0.004,240,1200,0.004,0.0,0.015,0.002,0.0
0.005,200,1200,0.004,0.0,0.0,0.0,0.0
0.004,200,900,0.003,0.025,0.0,0.004,0.0
0.004,240,1000,0.0035,0.0,0.015,0.002,0.0
0.004,200,1200,0.004,0.05,0.02,0.0,1.82
0.004,200,1200,0.003,0.025,0.02,0.002,23.28
0.005,200,900,0.004,0.0,0.0,0.0,0.0
0.005,180,1200,0.0035,0.05,0.04,0.0025,0.0
0.003,180,1200,0.003,0.0,0.015,0.0,0.0
0.004,180,1200,0.004,0.05,0.015,0.002,8.88
0.005,200,1200,0.003,0.025,0.02,0.005,25.64
0.004,200,1200,0.0035,0.0,0.0,0.002,0.0
0.004,180,1000,0.004,0.0,0.0,0.002,0.0
0.004,240,1000,0.0035,0.025,0.04,0.0,0.0
0.004,240,1200,0.004,0.05,0.015,0.002,0.0
0.003,200,1200,0.004,0.025,0.02,0.0,10.72
0.005,240,900,0.0035,0.0,0.0,0.0025,0.0
0.003,240,1200,0.004,0.05,0.015,0.0,0.0
0.004,200,900,0.003,0.05,0.04,0.002,0.0
0.003,240,1000,0.003,0.025,0.025,0.0,0.0
0.003,180,1200,0.004,0.025,0.015,0.0015,8.06
0.005,180,900,0.003,0.0,0.04,0.0025,0.0
0.004,180,1000,0.0035,0.05,0.04,0.002,0.0
0.004,180,1000,0.004,0.025,0.015,0.0,0.0
0.003,200,900,0.0035,0.05,0.04,0.0,0.0
0.004,180,900,0.004,0.05,0.0,0.0,0.0
0.004,180,900,0.004,0.05,0.04,0.004,0.0
0.004,200,900,0.0035,0.025,0.04,0.0,0.0
0.005,200,1000,0.0035,0.05,0.0,0.0,0.0
0.003,200,1200,0.0035,0.0,0.02,0.003,22.14
0.005,240,1200,0.003,0.05,0.025,0.0,0.0
0.005,180,1000,0.004,0.05,0.025,0.0,0.0
0.005,200,900,0.004,0.025,0.04,0.0025,0.0
0.004,180,1000,0.003,0.025,0.0,0.0,0.0
0.004,180,1000,0.003,0.0,0.015,0.0,3.66
0.005,200,1200,0.0035,0.0,0.015,0.0,0.0
0.004,180,1200,0.004,0.025,0.0,0.0,0.0
0.003,240,1200,0.0035,0.05,0.015,0.0,0.0
0.003,200,900,0.003,0.025,0.04,0.0,0.0
0.005,180,1000,0.003,0.0,0.015,0.0,0.0
0.004,200,1200,0.004,0.0,0.0,0.002,0.0
0.005,240,1200,0.0035,0.025,0.015,0.0025,8.38
0.004,200,1000,0.0035,0.025,0.025,0.004,0.0
0.005,240,1000,0.003,0.025,0.015,0.0,11.78
0.005,180,1000,0.004,0.0,0.02,0.0,0.0
0.005,180,1200,0.004,0.0,0.025,0.005,0.0
0.003,180,1200,0.003,0.05,0.015,0.0,0.0
0.004,180,1200,0.0035,0.025,0.025,0.0,12.32
0.005,200,900,0.003,0.0,0.04,0.0,0.0
0.004,180,1000,0.003,0.05,0.015,0.002,0.0
0.003,180,1000,0.003,0.0,0.04,0.0,15.38
0.003,180,1000,0.003,0.025,0.02,0.003,0.0
0.005,180,900,0.004,0.0,0.02,0.0,0.0
0.003,200,1000,0.004,0.05,0.0,0.003,0.0
0.004,180,900,0.0035,0.0,0.02,0.0,20.98
0.004,240,1200,0.0035,0.025,0.025,0.002,10.76
0.003,200,1000,0.0035,0.05,0.02,0.003,0.0
0.005,180,900,0.003,0.05,0.025,0.0,0.0
0.003,240,900,0.003,0.0,0.04,0.003,0.0
0.004,180,1000,0.0035,0.025,0.0,0.002,0.0
0.003,200,1000,0.003,0.025,0.025,0.003,19.42
0.005,200,900,0.0035,0.05,0.015,0.0025,0.0
0.005,200,1200,0.003,0.025,0.015,0.0,20.04
0.005,180,900,0.0035,0.025,0.0,0.0025,0.0
0.005,240,900,0.0035,0.0,0.025,0.0025,0.0
0.005,200,1200,0.0035,0.05,0.025,0.0025,0.0
0.004,200,1000,0.0035,0.05,0.025,0.0,9.8
0.005,240,900,0.004,0.0,0.0,0.005,0.0
0.003,200,1200,0.004,0.05,0.015,0.003,0.0
0.005,200,1200,0.0035,0.0,0.025,0.005,0.0
0.003,180,900,0.004,0.025,0.015,0.0,0.0
0.005,240,900,0.004,0.0,0.0,0.0025,0.0
0.004,200,900,0.004,0.025,0.02,0.002,0.0
0.003,240,1200,0.004,0.0,0.0,0.003,0.0
0.004,200,900,0.004,0.025,0.025,0.004,0.0
0.005,240,1000,0.0035,0.05,0.025,0.0,0.0
0.004,180,900,0.004,0.025,0.04,0.0,0.0
0.003,240,900,0.0035,0.05,0.025,0.003,0.0
0.004,240,1000,0.004,0.0,0.015,0.002,0.0
0.005,240,900,0.004,0.025,0.025,0.0025,0.0
0.004,180,900,0.003,0.05,0.025,0.004,0.0
0.004,240,1200,0.0035,0.025,0.02,0.002,17.42
0.003,180,900,0.0035,0.05,0.0,0.003,0.0
0.005,200,1000,0.003,0.025,0.02,0.0,22.06
0.005,180,1000,0.004,0.0,0.04,0.0,0.0
0.004,240,900,0.0035,0.025,0.015,0.002,5.3
0.004,180,1200,0.003,0.05,0.02,0.0,23.1
0.004,240,900,0.004,0.05,0.025,0.0,0.0
0.003,240,900,0.003,0.025,0.04,0.0,0.0
0.005,180,1200,0.003,0.025,0.015,0.0,24.4
0.005,200,1200,0.004,0.05,0.0,0.0025,0.0
0.003,180,1000,0.004,0.0,0.02,0.0015,0.0
0.005,200,900,0.003,0.025,0.015,0.0,13.16
0.004,240,1200,0.003,0.025,0.015,0.0,15.64
0.005,200,1200,0.004,0.05,0.04,0.0,0.0
0.004,240,900,0.003,0.05,0.02,0.002,9.54
0.004,200,1000,0.003,0.025,0.02,0.0,14.98
0.005,180,1000,0.004,0.025,0.02,0.005,12.14
0.005,180,900,0.004,0.0,0.04,0.0,0.0
0.005,200,1200,0.0035,0.05,0.0,0.0025,0.0
0.005,180,1200,0.003,0.05,0.02,0.0,23.9
0.004,180,1200,0.004,0.05,0.04,0.002,0.0
0.003,240,1200,0.0035,0.0,0.0,0.0,0.0
0.004,200,1000,0.0035,0.0,0.04,0.002,0.0
0.005,180,1000,0.003,0.05,0.02,0.0025,14.3
0.005,240,1200,0.0035,0.0,0.04,0.0025,0.0
0.004,240,1200,0.003,0.0,0.04,0.002,0.0
0.003,180,1200,0.004,0.05,0.02,0.0,3.88
0.004,180,1000,0.0035,0.0,0.0,0.0,0.0
0.004,180,1000,0.004,0.025,0.015,0.002,0.0
0.003,200,1000,0.0035,0.05,0.025,0.0,0.0
0.003,200,900,0.003,0.0,0.015,0.003,0.0
0.004,240,1200,0.004,0.0,0.04,0.002,0.0
0.003,200,1200,0.0035,0.0,0.02,0.0015,22.14
0.005,240,1200,0.0035,0.05,0.025,0.0,0.0
0.003,180,1200,0.004,0.0,0.015,0.0015,0.0
0.005,200,900,0.004,0.0,0.04,0.0025,0.0
0.003,240,1000,0.003,0.05,0.025,0.0,0.0
0.004,200,900,0.003,0.05,0.0,0.0,13.84
0.004,200,1000,0.003,0.025,0.02,0.004,14.52
0.003,200,1200,0.004,0.0,0.025,0.0,10.74
0.005,240,1000,0.004,0.0,0.015,0.005,0.0
0.003,180,1200,0.0035,0.025,0.0,0.0015,0.0
0.003,240,1000,0.003,0.05,0.0,0.003,0.0
0.003,200,900,0.003,0.05,0.04,0.0,0.0
0.004,240,900,0.0035,0.05,0.02,0.0,2.0
0.005,240,1000,0.004,0.0,0.015,0.0025,0.0
0.003,240,1000,0.0035,0.05,0.015,0.0015,0.0
0.005,180,1000,0.0035,0.025,0.02,0.0,18.56
0.005,180,1200,0.003,0.025,0.015,0.005,24.02
0.004,240,900,0.004,0.05,0.04,0.002,0.0
0.005,180,1000,0.0035,0.025,0.015,0.0025,11.66
0.005,240,900,0.004,0.025,0.025,0.005,0.0
0.005,200,1200,0.004,0.025,0.02,0.005,13.38
0.003,240,900,0.003,0.0,0.04,0.0015,0.0
0.005,200,1200,0.003,0.0,0.015,0.005,2.74
0.004,200,1000,0.003,0.05,0.04,0.004,0.0
0.004,200,1200,0.0035,0.0,0.02,0.002,9.96
0.003,240,1200,0.004,0.0,0.015,0.0015,9.84
0.003,200,900,0.003,0.025,0.02,0.003,18.48
0.004,240,900,0.004,0.0,0.015,0.002,0.0
0.004,180,1200,0.003,0.025,0.04,0.0,0.0
0.003,180,1000,0.003,0.0,0.0,0.0,0.0
0.004,180,1000,0.004,0.05,0.04,0.004,0.0
0.004,200,1200,0.004,0.025,0.04,0.002,0.0
0.003,180,900,0.003,0.025,0.04,0.003,12.78
0.003,180,900,0.004,0.0,0.02,0.0015,0.0
0.005,240,1200,0.003,0.0,0.025,0.0,0.0
0.004,200,1000,0.0035,0.0,0.0,0.0,0.0
0.005,180,1000,0.0035,0.0,0.025,0.0025,0.0
0.004,180,900,0.0035,0.025,0.02,0.0,14.14
0.003,200,1000,0.003,0.025,0.025,0.0,19.5
0.003,180,1000,0.0035,0.025,0.02,0.0,10.02
0.004,200,1000,0.004,0.05,0.02,0.002,15.88
0.003,240,1200,0.004,0.0,0.015,0.003,9.84
0.004,200,1000,0.004,0.025,0.04,0.004,0.0
0.004,180,1000,0.0035,0.0,0.015,0.002,16.52
0.004,240,1000,0.0035,0.025,0.02,0.004,14.4
0.005,180,1000,0.004,0.0,0.02,0.005,0.0
0.003,200,900,0.004,0.0,0.015,0.003,0.0
0.003,240,1000,0.0035,0.05,0.015,0.003,0.0
0.004,180,1200,0.0035,0.05,0.015,0.0,0.0
0.004,240,1000,0.0035,0.0,0.025,0.004,0.0
0.004,200,900,0.004,0.025,0.0,0.004,0.0
0.004,240,1000,0.0035,0.05,0.025,0.0,0.0
0.003,200,900,0.0035,0.025,0.0,0.0,0.0
0.005,240,1200,0.004,0.025,0.04,0.0,0.0
0.005,180,1200,0.0035,0.025,0.0,0.0025,0.0
0.004,240,1000,0.0035,0.025,0.04,0.004,0.0
0.003,200,900,0.003,0.0,0.04,0.0015,0.0
0.005,200,1200,0.0035,0.0,0.0,0.0025,0.0
0.004,180,1000,0.0035,0.05,0.025,0.002,3.4
0.005,200,1200,0.004,0.0,0.04,0.0,0.0
0.003,200,1000,0.004,0.025,0.04,0.0015,0.0
0.004,200,1000,0.003,0.0,0.015,0.0,0.0
0.003,240,1000,0.004,0.05,0.0,0.0,0.0
